0.000000	120.000000
0.000020	120.000000
0.000040	142.000000
0.000060	113.000000
0.000080	34.000000
0.000100	0.000000
0.000120	0.000000
0.000140	20.000000
0.000160	40.000000
0.000180	0.000000
0.000200	0.000000
0.000220	0.000000
0.000240	95.000000
0.000260	212.000000
0.000280	241.000000
0.000300	171.000000
0.000320	71.000000
0.000340	12.000000
0.000360	0.000000
0.000380	0.000000
0.000400	0.000000
0.000420	0.000000
0.000440	64.000000
0.000460	170.000000
0.000480	230.000000
0.000500	193.000000
0.000520	90.000000
0.000540	0.000000
0.000560	0.000000
0.000580	0.000000
0.000600	9.000000
0.000620	3.000000
0.000640	0.000000
0.000660	39.000000
0.000680	125.000000
0.000700	223.000000
0.000720	255.000000
0.000740	255.000000
0.000760	247.000000
0.000780	163.000000
0.000800	75.000000
0.000820	11.000000
0.000840	0.000000
0.000860	0.000000
0.000880	0.000000
0.000900	0.000000
0.000920	8.000000
0.000940	58.000000
0.000960	147.000000
0.000980	236.000000
0.001000	255.000000
0.001020	255.000000
0.001040	222.000000
0.001060	198.000000
0.001080	203.000000
0.001100	214.000000
0.001120	208.000000
0.001140	188.000000
0.001160	172.000000
0.001180	173.000000
0.001200	182.000000
0.001220	188.000000
0.001240	191.000000
0.001260	200.000000
0.001280	219.000000
0.001300	237.000000
0.001320	239.000000
0.001340	227.000000
0.001360	213.000000
0.001380	205.000000
0.001400	201.000000
0.001420	192.000000
0.001440	179.000000
0.001460	169.000000
0.001480	169.000000
0.001500	173.000000
0.001520	175.000000
0.001540	174.000000
0.001560	175.000000
0.001580	182.000000
0.001600	188.000000
0.001620	186.000000
0.001640	175.000000
0.001660	164.000000
0.001680	160.000000
0.001700	161.000000
0.001720	161.000000
0.001740	159.000000
0.001760	157.000000
0.001780	159.000000
0.001800	162.000000
0.001820	159.000000
0.001840	152.000000
0.001860	146.000000
0.001880	146.000000
0.001900	151.000000
0.001920	153.000000
0.001940	151.000000
0.001960	148.000000
0.001980	149.000000
0.002000	151.000000
0.002020	150.000000
0.002040	146.000000
0.002060	141.000000
0.002080	140.000000
0.002100	142.000000
0.002120	142.000000
0.002140	139.000000
0.002160	138.000000
0.002180	140.000000
0.002200	144.000000
0.002220	145.000000
0.002240	141.000000
0.002260	136.000000
0.002280	134.000000
0.002300	135.000000
0.002320	135.000000
0.002340	133.000000
0.002360	131.000000
0.002380	133.000000
0.002400	137.000000
0.002420	139.000000
0.002440	138.000000
0.002460	135.000000
0.002480	134.000000
0.002500	135.000000
0.002520	134.000000
0.002540	131.000000
0.002560	127.000000
0.002580	127.000000
0.002600	130.000000
0.002620	133.000000
0.002640	132.000000
0.002660	130.000000
0.002680	131.000000
0.002700	132.000000
0.002720	133.000000
0.002740	131.000000
0.002760	128.000000
0.002780	128.000000
0.002800	129.000000
0.002820	130.000000
0.002840	129.000000
0.002860	127.000000
0.002880	127.000000
0.002900	129.000000
0.002920	130.000000
0.002940	129.000000
0.002960	127.000000
0.002980	127.000000
0.003000	128.000000
0.003020	128.000000
0.003040	127.000000
0.003060	125.000000
0.003080	125.000000
0.003100	127.000000
0.003120	128.000000
0.003140	127.000000
0.003160	125.000000
0.003180	125.000000
0.003200	127.000000
0.003220	128.000000
0.003240	127.000000
0.003260	125.000000
0.003280	126.000000
0.003300	127.000000
0.003320	128.000000
0.003340	126.000000
0.003360	124.000000
0.003380	125.000000
0.003400	127.000000
0.003420	128.000000
0.003440	127.000000
0.003460	125.000000
0.003480	125.000000
0.003500	126.000000
0.003520	127.000000
0.003540	126.000000
0.003560	125.000000
0.003580	125.000000
0.003600	127.000000
0.003620	127.000000
0.003640	126.000000
0.003660	125.000000
0.003680	125.000000
0.003700	126.000000
0.003720	127.000000
0.003740	126.000000
0.003760	125.000000
0.003780	126.000000
0.003800	127.000000
0.003820	127.000000
0.003840	126.000000
0.003860	124.000000
0.003880	124.000000
0.003900	126.000000
0.003920	128.000000
0.003940	127.000000
0.003960	125.000000
0.003980	125.000000
0.004000	126.000000
0.004020	126.000000
0.004040	125.000000
0.004060	124.000000
0.004080	124.000000
0.004100	126.000000
0.004120	127.000000
0.004140	126.000000
0.004160	125.000000
0.004180	125.000000
0.004200	126.000000
0.004220	126.000000
0.004240	125.000000
0.004260	123.000000
0.004280	124.000000
0.004300	125.000000
0.004320	126.000000
0.004340	126.000000
0.004360	125.000000
0.004380	125.000000
0.004400	126.000000
0.004420	127.000000
0.004440	126.000000
0.004460	124.000000
0.004480	124.000000
0.004500	125.000000
0.004520	126.000000
0.004540	125.000000
0.004560	123.000000
0.004580	123.000000
0.004600	124.000000
0.004620	125.000000
0.004640	125.000000
0.004660	124.000000
0.004680	124.000000
0.004700	125.000000
0.004720	126.000000
0.004740	125.000000
0.004760	124.000000
0.004780	124.000000
0.004800	125.000000
0.004820	125.000000
0.004840	125.000000
0.004860	125.000000
0.004880	125.000000
0.004900	126.000000
0.004920	126.000000
0.004940	126.000000
0.004960	125.000000
0.004980	125.000000
0.005000	126.000000
0.005020	127.000000
0.005040	126.000000
0.005060	125.000000
0.005080	124.000000
0.005100	125.000000
0.005120	126.000000
0.005140	126.000000
0.005160	125.000000
0.005180	125.000000
0.005200	126.000000
0.005220	126.000000
0.005240	125.000000
0.005260	125.000000
0.005280	125.000000
0.005300	126.000000
0.005320	126.000000
0.005340	126.000000
0.005360	125.000000
0.005380	125.000000
0.005400	126.000000
0.005420	126.000000
0.005440	126.000000
0.005460	125.000000
0.005480	125.000000
0.005500	125.000000
0.005520	126.000000
0.005540	126.000000
0.005560	125.000000
0.005580	125.000000
0.005600	125.000000
0.005620	125.000000
0.005640	125.000000
0.005660	124.000000
0.005680	124.000000
0.005700	125.000000
0.005720	126.000000
0.005740	126.000000
0.005760	125.000000
0.005780	125.000000
0.005800	125.000000
0.005820	125.000000
0.005840	125.000000
0.005860	124.000000
0.005880	124.000000
0.005900	125.000000
0.005920	126.000000
0.005940	126.000000
0.005960	125.000000
0.005980	125.000000
0.006000	126.000000
0.006020	126.000000
0.006040	125.000000
0.006060	124.000000
0.006080	124.000000
0.006100	125.000000
0.006120	126.000000
0.006140	125.000000
0.006160	125.000000
0.006180	125.000000
0.006200	126.000000
0.006220	126.000000
0.006240	125.000000
0.006260	124.000000
0.006280	124.000000
0.006300	125.000000
0.006320	126.000000
0.006340	126.000000
0.006360	125.000000
0.006380	124.000000
0.006400	125.000000
0.006420	125.000000
0.006440	125.000000
0.006460	125.000000
0.006480	125.000000
0.006500	125.000000
0.006520	126.000000
0.006540	125.000000
0.006560	125.000000
0.006580	125.000000
0.006600	125.000000
0.006620	125.000000
0.006640	124.000000
0.006660	123.000000
0.006680	124.000000
0.006700	125.000000
0.006720	125.000000
0.006740	125.000000
0.006760	124.000000
0.006780	124.000000
0.006800	125.000000
0.006820	126.000000
0.006840	126.000000
0.006860	125.000000
0.006880	125.000000
0.006900	126.000000
0.006920	126.000000
0.006940	125.000000
0.006960	124.000000
0.006980	124.000000
0.007000	125.000000
0.007020	126.000000
0.007040	126.000000
0.007060	125.000000
0.007080	124.000000
0.007100	125.000000
0.007120	125.000000
0.007140	125.000000
0.007160	124.000000
0.007180	124.000000
0.007200	125.000000
0.007220	125.000000
0.007240	125.000000
0.007260	124.000000
0.007280	124.000000
0.007300	125.000000
0.007320	126.000000
0.007340	125.000000
0.007360	124.000000
0.007380	124.000000
0.007400	125.000000
0.007420	126.000000
0.007440	126.000000
0.007460	125.000000
0.007480	125.000000
0.007500	125.000000
0.007520	125.000000
0.007540	124.000000
0.007560	123.000000
0.007580	124.000000
0.007600	125.000000
0.007620	126.000000
0.007640	126.000000
0.007660	125.000000
0.007680	124.000000
0.007700	124.000000
0.007720	125.000000
0.007740	125.000000
0.007760	124.000000
0.007780	124.000000
0.007800	125.000000
0.007820	125.000000
0.007840	126.000000
0.007860	125.000000
0.007880	125.000000
0.007900	126.000000
0.007920	126.000000
0.007940	126.000000
0.007960	125.000000
0.007980	125.000000
0.008000	126.000000
0.008020	126.000000
0.008040	126.000000
0.008060	125.000000
0.008080	125.000000
0.008100	125.000000
0.008120	125.000000
0.008140	124.000000
0.008160	124.000000
0.008180	125.000000
0.008200	126.000000
0.008220	127.000000
0.008240	127.000000
0.008260	126.000000
0.008280	125.000000
0.008300	126.000000
0.008320	126.000000
0.008340	125.000000
0.008360	124.000000
0.008380	124.000000
0.008400	125.000000
0.008420	125.000000
0.008440	125.000000
0.008460	124.000000
0.008480	124.000000
0.008500	125.000000
0.008520	125.000000
0.008540	125.000000
0.008560	124.000000
0.008580	124.000000
0.008600	124.000000
0.008620	125.000000
0.008640	124.000000
0.008660	124.000000
0.008680	124.000000
0.008700	124.000000
0.008720	125.000000
0.008740	125.000000
0.008760	125.000000
0.008780	124.000000
0.008800	125.000000
0.008820	125.000000
0.008840	125.000000
0.008860	124.000000
0.008880	124.000000
0.008900	125.000000
0.008920	125.000000
0.008940	125.000000
0.008960	124.000000
0.008980	125.000000
0.009000	126.000000
0.009020	126.000000
0.009040	126.000000
0.009060	124.000000
0.009080	124.000000
0.009100	125.000000
0.009120	125.000000
0.009140	125.000000
0.009160	124.000000
0.009180	124.000000
0.009200	125.000000
0.009220	126.000000
0.009240	126.000000
0.009260	126.000000
0.009280	125.000000
0.009300	126.000000
0.009320	126.000000
0.009340	126.000000
0.009360	125.000000
0.009380	125.000000
0.009400	125.000000
0.009420	125.000000
0.009440	125.000000
0.009460	124.000000
0.009480	124.000000
0.009500	125.000000
0.009520	126.000000
0.009540	126.000000
0.009560	125.000000
0.009580	124.000000
0.009600	124.000000
0.009620	124.000000
0.009640	125.000000
0.009660	124.000000
0.009680	124.000000
0.009700	125.000000
0.009720	125.000000
0.009740	125.000000
0.009760	125.000000
0.009780	124.000000
0.009800	125.000000
0.009820	125.000000
0.009840	125.000000
0.009860	125.000000
0.009880	124.000000
0.009900	124.000000
0.009920	125.000000
0.009940	125.000000
0.009960	124.000000
0.009980	124.000000
0.010000	125.000000
0.010020	125.000000
